pilot,source,pairwise_ca_rmsd
ets1,bioemu,1.4059
ets1,bioemu,1.6372
ets1,bioemu,1.3858
ets1,bioemu,1.5643
ets1,bioemu,1.2889
ets1,bioemu,1.1701
ets1,bioemu,2.4118
ets1,bioemu,1.2621
ets1,bioemu,1.3343
ets1,bioemu,1.9508
ets1,bioemu,1.0744
ets1,bioemu,1.7554
ets1,bioemu,1.5282
ets1,bioemu,1.3602
ets1,bioemu,1.241
ets1,bioemu,1.4289
ets1,bioemu,1.7067
ets1,bioemu,1.3602
ets1,bioemu,1.7708
ets1,bioemu,1.9083
ets1,bioemu,1.3372
ets1,bioemu,1.582
ets1,bioemu,1.2128
ets1,bioemu,1.2497
ets1,bioemu,1.0513
ets1,bioemu,1.3933
ets1,bioemu,1.5499
ets1,bioemu,1.4262
ets1,bioemu,1.06
ets1,bioemu,1.0718
ets1,bioemu,1.2608
ets1,bioemu,1.3671
ets1,bioemu,1.5118
ets1,bioemu,1.5499
ets1,bioemu,1.549
ets1,bioemu,1.7496
ets1,bioemu,1.4849
ets1,bioemu,1.6423
ets1,bioemu,2.1387
ets1,bioemu,1.855
ets1,bioemu,1.5972
ets1,bioemu,2.288
ets1,bioemu,1.4928
ets1,bioemu,1.8203
ets1,bioemu,1.9009
ets1,bioemu,1.4387
ets1,bioemu,1.4336
ets1,bioemu,1.9713
ets1,bioemu,1.5604
ets1,bioemu,1.4864
ets1,bioemu,1.7589
ets1,bioemu,1.2652
ets1,bioemu,3.3772
ets1,bioemu,1.4899
ets1,bioemu,2.1159
ets1,bioemu,1.5054
ets1,bioemu,1.7564
ets1,bioemu,2.7016
ets1,bioemu,1.6256
ets1,bioemu,1.5144
ets1,bioemu,1.4862
ets1,bioemu,1.8265
ets1,bioemu,1.8149
ets1,bioemu,1.7803
ets1,bioemu,1.956
ets1,bioemu,1.7845
ets1,bioemu,1.5255
ets1,bioemu,1.6897
ets1,bioemu,1.5848
ets1,bioemu,1.8364
ets1,bioemu,1.7342
ets1,bioemu,1.6021
ets1,bioemu,1.5492
ets1,bioemu,1.8078
ets1,bioemu,2.1463
ets1,bioemu,1.7331
ets1,bioemu,1.6823
ets1,bioemu,1.8433
ets1,bioemu,1.8287
ets1,bioemu,1.937
ets1,bioemu,1.4003
ets1,bioemu,1.6503
ets1,bioemu,1.7814
ets1,bioemu,1.6272
ets1,bioemu,1.9324
ets1,bioemu,2.1099
ets1,bioemu,1.5739
ets1,bioemu,1.81
ets1,bioemu,1.4699
ets1,bioemu,1.4499
ets1,bioemu,1.6219
ets1,bioemu,1.662
ets1,bioemu,1.6823
ets1,bioemu,1.2463
ets1,bioemu,2.2453
ets1,bioemu,1.5989
ets1,bioemu,1.6564
ets1,bioemu,1.7464
ets1,bioemu,1.4012
ets1,bioemu,1.6828
ets1,bioemu,1.742
ets1,bioemu,1.4657
ets1,bioemu,1.3356
ets1,bioemu,1.7658
ets1,bioemu,1.4394
ets1,bioemu,1.6674
ets1,bioemu,1.6274
ets1,bioemu,1.6569
ets1,bioemu,1.2747
ets1,bioemu,2.0022
ets1,bioemu,1.4578
ets1,bioemu,1.5837
ets1,bioemu,1.4226
ets1,bioemu,1.8367
ets1,bioemu,1.4924
ets1,bioemu,1.5465
ets1,bioemu,1.6142
ets1,bioemu,1.5216
ets1,bioemu,1.5519
ets1,bioemu,1.2093
ets1,bioemu,1.1827
ets1,bioemu,1.1726
ets1,bioemu,1.1275
ets1,bioemu,1.378
ets1,bioemu,1.0588
ets1,bioemu,1.9133
ets1,bioemu,1.4684
ets1,bioemu,1.4165
ets1,bioemu,2.1032
ets1,bioemu,1.0974
ets1,bioemu,1.5885
ets1,bioemu,1.5127
ets1,bioemu,1.3344
ets1,bioemu,1.5944
ets1,bioemu,1.7572
ets1,bioemu,1.1051
ets1,bioemu,1.0704
ets1,bioemu,1.6167
ets1,bioemu,1.0369
ets1,bioemu,3.3311
ets1,bioemu,1.28
ets1,bioemu,1.999
ets1,bioemu,1.0743
ets1,bioemu,1.5444
ets1,bioemu,2.4608
ets1,bioemu,1.5435
ets1,bioemu,1.5207
ets1,bioemu,1.0438
ets1,bioemu,1.5218
ets1,bioemu,1.3048
ets1,bioemu,1.4493
ets1,bioemu,1.9327
ets1,bioemu,1.7444
ets1,bioemu,1.2377
ets1,bioemu,1.4488
ets1,bioemu,1.288
ets1,bioemu,1.4945
ets1,bioemu,1.2638
ets1,bioemu,1.3406
ets1,bioemu,0.9283
ets1,bioemu,1.6929
ets1,bioemu,1.5798
ets1,bioemu,1.3655
ets1,bioemu,1.1923
ets1,bioemu,1.5695
ets1,bioemu,1.7536
ets1,bioemu,1.7418
ets1,bioemu,1.3046
ets1,bioemu,1.3902
ets1,bioemu,1.2524
ets1,bioemu,1.292
ets1,bioemu,1.6625
ets1,bioemu,1.9302
ets1,bioemu,1.4549
ets1,bioemu,1.5221
ets1,bioemu,1.0688
ets1,bioemu,1.3587
ets1,bioemu,1.2204
ets1,bioemu,1.2885
ets1,bioemu,1.2185
ets1,bioemu,1.1973
ets1,bioemu,2.435
ets1,bioemu,1.1926
ets1,bioemu,1.3795
ets1,bioemu,1.9295
ets1,bioemu,1.1515
ets1,bioemu,1.381
ets1,bioemu,1.1185
ets1,bioemu,1.3833
ets1,bioemu,1.1555
ets1,bioemu,1.2734
ets1,bioemu,1.2117
ets1,bioemu,1.3963
ets1,bioemu,1.4216
ets1,bioemu,1.189
ets1,bioemu,1.1098
ets1,bioemu,1.6586
ets1,bioemu,1.1768
ets1,bioemu,1.5622
ets1,bioemu,1.1814
ets1,bioemu,1.5516
ets1,bioemu,1.3981
ets1,bioemu,1.1933
ets1,bioemu,1.2798
ets1,bioemu,1.263
ets1,bioemu,1.5179
ets1,bioemu,1.399
ets1,bioemu,1.4363
ets1,bioemu,1.147
ets1,bioemu,1.4355
ets1,bioemu,1.2406
ets1,bioemu,1.9628
ets1,bioemu,1.6508
ets1,bioemu,1.3303
ets1,bioemu,2.3093
ets1,bioemu,1.2098
ets1,bioemu,1.591
ets1,bioemu,1.7881
ets1,bioemu,1.5713
ets1,bioemu,1.5798
ets1,bioemu,1.6143
ets1,bioemu,1.1024
ets1,bioemu,1.0549
ets1,bioemu,1.6195
ets1,bioemu,1.2676
ets1,bioemu,3.175
ets1,bioemu,1.2916
ets1,bioemu,1.9155
ets1,bioemu,1.2136
ets1,bioemu,1.4898
ets1,bioemu,2.4903
ets1,bioemu,1.7214
ets1,bioemu,1.5164
ets1,bioemu,1.4165
ets1,bioemu,1.787
ets1,bioemu,1.496
ets1,bioemu,1.3534
ets1,bioemu,2.0126
ets1,bioemu,1.3886
ets1,bioemu,1.3019
ets1,bioemu,1.3209
ets1,bioemu,1.4755
ets1,bioemu,1.5164
ets1,bioemu,1.2074
ets1,bioemu,1.5136
ets1,bioemu,1.23
ets1,bioemu,1.8275
ets1,bioemu,1.9818
ets1,bioemu,1.6398
ets1,bioemu,1.2649
ets1,bioemu,1.4588
ets1,bioemu,1.6289
ets1,bioemu,1.657
ets1,bioemu,1.3956
ets1,bioemu,1.2641
ets1,bioemu,1.5494
ets1,bioemu,1.6745
ets1,bioemu,1.7888
ets1,bioemu,1.6603
ets1,bioemu,1.4373
ets1,bioemu,1.7167
ets1,bioemu,1.0866
ets1,bioemu,1.5577
ets1,bioemu,1.1981
ets1,bioemu,1.5663
ets1,bioemu,1.4174
ets1,bioemu,1.146
ets1,bioemu,2.3367
ets1,bioemu,1.3171
ets1,bioemu,1.2624
ets1,bioemu,1.9328
ets1,bioemu,1.3909
ets1,bioemu,1.6793
ets1,bioemu,1.4471
ets1,bioemu,1.3981
ets1,bioemu,1.2818
ets1,bioemu,1.327
ets1,bioemu,1.3998
ets1,bioemu,1.5448
ets1,bioemu,1.3577
ets1,bioemu,1.5644
ets1,bioemu,1.3163
ets1,bioemu,1.7704
ets1,bioemu,1.1981
ets1,bioemu,1.5903
ets1,bioemu,1.2885
ets1,bioemu,1.5572
ets1,bioemu,1.6444
ets1,bioemu,1.4139
ets1,bioemu,1.1719
ets1,bioemu,1.3288
ets1,bioemu,1.4048
ets1,bioemu,1.151
ets1,bioemu,1.3209
ets1,bioemu,1.5328
ets1,bioemu,1.2595
ets1,bioemu,1.9897
ets1,bioemu,1.2109
ets1,bioemu,1.595
ets1,bioemu,2.5706
ets1,bioemu,1.2929
ets1,bioemu,1.7685
ets1,bioemu,1.7446
ets1,bioemu,1.1911
ets1,bioemu,1.4048
ets1,bioemu,1.9923
ets1,bioemu,1.1926
ets1,bioemu,1.3286
ets1,bioemu,1.3819
ets1,bioemu,1.3563
ets1,bioemu,3.3026
ets1,bioemu,1.2161
ets1,bioemu,2.1043
ets1,bioemu,1.2527
ets1,bioemu,1.5458
ets1,bioemu,2.5496
ets1,bioemu,1.4875
ets1,bioemu,1.5269
ets1,bioemu,1.2158
ets1,bioemu,1.5918
ets1,bioemu,1.2882
ets1,bioemu,1.4148
ets1,bioemu,1.5532
ets1,bioemu,1.6311
ets1,bioemu,1.1439
ets1,bioemu,1.3498
ets1,bioemu,1.1289
ets1,bioemu,1.5184
ets1,bioemu,1.5317
ets1,bioemu,1.5571
ets1,bioemu,1.0016
ets1,bioemu,2.0151
ets1,bioemu,1.5537
ets1,bioemu,1.1169
ets1,bioemu,1.5155
ets1,bioemu,1.3063
ets1,bioemu,1.6681
ets1,bioemu,1.6611
ets1,bioemu,1.2494
ets1,bioemu,1.701
ets1,bioemu,1.0647
ets1,bioemu,1.3074
ets1,bioemu,1.3398
ets1,bioemu,2.0517
ets1,bioemu,1.547
ets1,bioemu,1.8794
ets1,bioemu,1.2225
ets1,bioemu,1.5074
ets1,bioemu,1.3889
ets1,bioemu,1.5195
ets1,bioemu,1.3061
ets1,bioemu,1.2206
ets1,bioemu,2.1461
ets1,bioemu,1.4292
ets1,bioemu,1.5025
ets1,bioemu,1.872
ets1,bioemu,1.017
ets1,bioemu,1.6497
ets1,bioemu,1.4883
ets1,bioemu,1.17
ets1,bioemu,1.2514
ets1,bioemu,1.5249
ets1,bioemu,1.5889
ets1,bioemu,1.4693
ets1,bioemu,1.6399
ets1,bioemu,1.4946
ets1,bioemu,1.0826
ets1,bioemu,1.5002
ets1,bioemu,1.3934
ets1,bioemu,1.5412
ets1,bioemu,1.1294
ets1,bioemu,1.4751
ets1,bioemu,1.4745
ets1,bioemu,1.3352
ets1,bioemu,1.3647
ets1,bioemu,1.0133
ets1,bioemu,1.4892
ets1,bioemu,1.3216
ets1,bioemu,1.4535
ets1,bioemu,1.3995
ets1,bioemu,2.0257
ets1,bioemu,1.4073
ets1,bioemu,1.5273
ets1,bioemu,2.711
ets1,bioemu,1.2075
ets1,bioemu,1.5435
ets1,bioemu,1.7594
ets1,bioemu,1.1462
ets1,bioemu,1.4951
ets1,bioemu,1.8845
ets1,bioemu,1.1103
ets1,bioemu,1.284
ets1,bioemu,1.5734
ets1,bioemu,1.2246
ets1,bioemu,3.1717
ets1,bioemu,0.9946
ets1,bioemu,2.0793
ets1,bioemu,1.3722
ets1,bioemu,1.4174
ets1,bioemu,2.6039
ets1,bioemu,1.5633
ets1,bioemu,1.4095
ets1,bioemu,1.2806
ets1,bioemu,1.5063
ets1,bioemu,1.5084
ets1,bioemu,1.5176
ets1,bioemu,1.6
ets1,bioemu,1.6072
ets1,bioemu,1.1773
ets1,bioemu,1.2875
ets1,bioemu,1.1848
ets1,bioemu,1.4906
ets1,bioemu,1.6134
ets1,bioemu,1.3607
ets1,bioemu,1.2058
ets1,bioemu,1.9686
ets1,bioemu,1.847
ets1,bioemu,1.2991
ets1,bioemu,1.3113
ets1,bioemu,1.3874
ets1,bioemu,1.3715
ets1,bioemu,1.7321
ets1,bioemu,1.3229
ets1,bioemu,1.5526
ets1,bioemu,1.1876
ets1,bioemu,1.2453
ets1,bioemu,1.6845
ets1,bioemu,2.0147
ets1,bioemu,1.4599
ets1,bioemu,1.8346
ets1,bioemu,1.4389
ets1,bioemu,1.6489
ets1,bioemu,1.4601
ets1,bioemu,1.658
ets1,bioemu,1.572
ets1,bioemu,1.1626
ets1,bioemu,2.471
ets1,bioemu,1.2913
ets1,bioemu,1.3788
ets1,bioemu,1.9757
ets1,bioemu,1.0907
ets1,bioemu,1.7425
ets1,bioemu,1.4743
ets1,bioemu,1.3071
ets1,bioemu,1.1496
ets1,bioemu,1.6254
ets1,bioemu,1.607
ets1,bioemu,1.5883
ets1,bioemu,1.6208
ets1,bioemu,1.6076
ets1,bioemu,1.2451
ets1,bioemu,1.4463
ets1,bioemu,1.3493
ets1,bioemu,1.513
ets1,bioemu,0.9601
ets1,bioemu,1.4144
ets1,bioemu,1.4779
ets1,bioemu,1.272
ets1,bioemu,1.3227
ets1,bioemu,1.1247
ets1,bioemu,1.4943
ets1,bioemu,1.4934
ets1,bioemu,1.2693
ets1,bioemu,1.6305
ets1,bioemu,1.451
ets1,bioemu,1.3563
ets1,bioemu,2.3917
ets1,bioemu,1.09
ets1,bioemu,1.659
ets1,bioemu,1.3845
ets1,bioemu,1.6435
ets1,bioemu,1.7604
ets1,bioemu,1.8039
ets1,bioemu,1.0213
ets1,bioemu,1.2017
ets1,bioemu,1.6089
ets1,bioemu,1.3369
ets1,bioemu,3.4278
ets1,bioemu,1.1093
ets1,bioemu,2.162
ets1,bioemu,1.3447
ets1,bioemu,1.7654
ets1,bioemu,2.5941
ets1,bioemu,1.6248
ets1,bioemu,1.6208
ets1,bioemu,1.418
ets1,bioemu,1.7519
ets1,bioemu,1.2975
ets1,bioemu,1.3669
ets1,bioemu,1.8342
ets1,bioemu,1.5885
ets1,bioemu,1.3158
ets1,bioemu,1.3635
ets1,bioemu,1.5956
ets1,bioemu,1.6855
ets1,bioemu,1.0058
ets1,bioemu,1.4281
ets1,bioemu,1.3059
ets1,bioemu,2.0246
ets1,bioemu,1.7388
ets1,bioemu,1.54
ets1,bioemu,1.2987
ets1,bioemu,1.2871
ets1,bioemu,1.6619
ets1,bioemu,1.7504
ets1,bioemu,1.4132
ets1,bioemu,1.349
ets1,bioemu,1.389
ets1,bioemu,1.5389
ets1,bioemu,1.5698
ets1,bioemu,1.7617
ets1,bioemu,1.4155
ets1,bioemu,1.5626
ets1,bioemu,1.0911
ets1,bioemu,1.6974
ets1,bioemu,1.2113
ets1,bioemu,1.3968
ets1,bioemu,1.2923
ets1,bioemu,1.3098
ets1,bioemu,2.4818
ets1,bioemu,1.3975
ets1,bioemu,1.3768
ets1,bioemu,2.0826
ets1,bioemu,1.2388
ets1,bioemu,1.7568
ets1,bioemu,1.2849
ets1,bioemu,1.3465
ets1,bioemu,1.3543
ets1,bioemu,1.5053
ets1,bioemu,1.3191
ets1,bioemu,1.4892
ets1,bioemu,1.3529
ets1,bioemu,1.6769
ets1,bioemu,1.3961
ets1,bioemu,1.6886
ets1,bioemu,1.2347
ets1,bioemu,1.572
ets1,bioemu,1.1485
ets1,bioemu,1.413
ets1,bioemu,1.9009
ets1,bioemu,1.2499
ets1,bioemu,1.2514
ets1,bioemu,1.1543
ets1,bioemu,1.3406
ets1,bioemu,1.5201
ets1,bioemu,1.7249
ets1,bioemu,1.7003
ets1,bioemu,1.3839
ets1,bioemu,2.4851
ets1,bioemu,1.251
ets1,bioemu,2.0553
ets1,bioemu,1.623
ets1,bioemu,1.4699
ets1,bioemu,1.6466
ets1,bioemu,2.0388
ets1,bioemu,1.3098
ets1,bioemu,1.3737
ets1,bioemu,1.4299
ets1,bioemu,1.3391
ets1,bioemu,3.5709
ets1,bioemu,1.3091
ets1,bioemu,1.9465
ets1,bioemu,1.4684
ets1,bioemu,1.7559
ets1,bioemu,2.8182
ets1,bioemu,1.4264
ets1,bioemu,1.3054
ets1,bioemu,1.5317
ets1,bioemu,1.9871
ets1,bioemu,1.5101
ets1,bioemu,1.7114
ets1,bioemu,1.8559
ets1,bioemu,1.5684
ets1,bioemu,1.0902
ets1,bioemu,1.3918
ets1,bioemu,1.5436
ets1,bioemu,1.7275
ets1,bioemu,1.475
ets1,bioemu,1.4963
ets1,bioemu,1.5361
ets1,bioemu,1.9866
ets1,bioemu,1.782
ets1,bioemu,1.4878
ets1,bioemu,1.4742
ets1,bioemu,1.5725
ets1,bioemu,1.5242
ets1,bioemu,1.6053
ets1,bioemu,1.3059
ets1,bioemu,1.3277
ets1,bioemu,1.6054
ets1,bioemu,1.4876
ets1,bioemu,1.6141
ets1,bioemu,1.9769
ets1,bioemu,1.4707
ets1,bioemu,1.7902
ets1,bioemu,1.4894
ets1,bioemu,1.4537
ets1,bioemu,1.5748
ets1,bioemu,1.6039
ets1,bioemu,1.5231
ets1,bioemu,1.1585
ets1,bioemu,2.0892
ets1,bioemu,1.327
ets1,bioemu,1.4572
ets1,bioemu,2.1195
ets1,bioemu,1.2861
ets1,bioemu,1.6785
ets1,bioemu,1.5449
ets1,bioemu,1.2773
ets1,bioemu,1.3285
ets1,bioemu,1.6142
ets1,bioemu,1.5617
ets1,bioemu,1.3254
ets1,bioemu,1.4829
ets1,bioemu,1.6531
ets1,bioemu,1.3616
ets1,bioemu,1.6839
ets1,bioemu,1.3147
ets1,bioemu,1.2888
ets1,bioemu,1.269
ets1,bioemu,1.4907
ets1,bioemu,1.6989
ets1,bioemu,1.449
ets1,bioemu,1.4389
ets1,bioemu,1.2251
ets1,bioemu,1.4856
ets1,bioemu,2.0704
ets1,bioemu,1.7112
ets1,bioemu,1.6324
ets1,bioemu,2.2596
ets1,bioemu,1.2879
ets1,bioemu,1.6491
ets1,bioemu,1.5473
ets1,bioemu,1.3556
ets1,bioemu,1.7893
ets1,bioemu,1.8722
ets1,bioemu,1.2474
ets1,bioemu,1.3259
ets1,bioemu,1.8044
ets1,bioemu,1.3656
ets1,bioemu,3.3056
ets1,bioemu,1.4645
ets1,bioemu,2.1942
ets1,bioemu,1.2771
ets1,bioemu,1.5766
ets1,bioemu,2.6411
ets1,bioemu,1.6805
ets1,bioemu,1.4558
ets1,bioemu,1.39
ets1,bioemu,1.7999
ets1,bioemu,1.5204
ets1,bioemu,1.6347
ets1,bioemu,2.1072
ets1,bioemu,1.7328
ets1,bioemu,1.2929
ets1,bioemu,1.5776
ets1,bioemu,1.3443
ets1,bioemu,1.5285
ets1,bioemu,1.3197
ets1,bioemu,1.581
ets1,bioemu,1.0313
ets1,bioemu,1.8574
ets1,bioemu,1.6329
ets1,bioemu,1.491
ets1,bioemu,1.3214
ets1,bioemu,1.6319
ets1,bioemu,1.7471
ets1,bioemu,1.8117
ets1,bioemu,1.633
ets1,bioemu,1.5566
ets1,bioemu,1.2512
ets1,bioemu,1.3138
ets1,bioemu,1.7066
ets1,bioemu,2.0178
ets1,bioemu,1.5527
ets1,bioemu,1.4469
ets1,bioemu,1.2689
ets1,bioemu,1.5831
ets1,bioemu,1.3092
ets1,bioemu,1.515
ets1,bioemu,1.3107
ets1,bioemu,1.3644
ets1,bioemu,2.5516
ets1,bioemu,1.3726
ets1,bioemu,1.3134
ets1,bioemu,2.1996
ets1,bioemu,1.2563
ets1,bioemu,1.6258
ets1,bioemu,1.3483
ets1,bioemu,1.4881
ets1,bioemu,1.3903
ets1,bioemu,1.4043
ets1,bioemu,1.4093
ets1,bioemu,1.4399
ets1,bioemu,1.5189
ets1,bioemu,1.3704
ets1,bioemu,1.3512
ets1,bioemu,1.7575
ets1,bioemu,1.3981
ets1,bioemu,1.6232
ets1,bioemu,1.3683
ets1,bioemu,1.6923
ets1,bioemu,1.613
ets1,bioemu,1.2301
ets1,bioemu,1.3478
ets1,bioemu,1.4855
ets1,bioemu,1.7089
ets1,bioemu,1.7826
ets1,bioemu,1.4433
ets1,bioemu,2.6164
ets1,bioemu,1.7204
ets1,bioemu,2.2728
ets1,bioemu,1.7984
ets1,bioemu,2.2049
ets1,bioemu,2.0577
ets1,bioemu,2.6294
ets1,bioemu,1.722
ets1,bioemu,2.0054
ets1,bioemu,1.7274
ets1,bioemu,1.7384
ets1,bioemu,4.234
ets1,bioemu,1.8474
ets1,bioemu,2.2093
ets1,bioemu,1.9838
ets1,bioemu,2.4572
ets1,bioemu,2.634
ets1,bioemu,1.7857
ets1,bioemu,2.0348
ets1,bioemu,1.7595
ets1,bioemu,2.1517
ets1,bioemu,1.8873
ets1,bioemu,1.6472
ets1,bioemu,1.8204
ets1,bioemu,1.8893
ets1,bioemu,1.7202
ets1,bioemu,1.8353
ets1,bioemu,2.083
ets1,bioemu,2.2359
ets1,bioemu,1.604
ets1,bioemu,1.9691
ets1,bioemu,2.044
ets1,bioemu,2.0912
ets1,bioemu,2.1641
ets1,bioemu,1.935
ets1,bioemu,1.8488
ets1,bioemu,1.7728
ets1,bioemu,1.8704
ets1,bioemu,1.8761
ets1,bioemu,1.7316
ets1,bioemu,1.6604
ets1,bioemu,1.9118
ets1,bioemu,2.0494
ets1,bioemu,1.4333
ets1,bioemu,2.312
ets1,bioemu,1.706
ets1,bioemu,2.0428
ets1,bioemu,1.8721
ets1,bioemu,1.8271
ets1,bioemu,1.8511
ets1,bioemu,1.634
ets1,bioemu,1.7057
ets1,bioemu,1.7378
ets1,bioemu,2.4144
ets1,bioemu,2.0129
ets1,bioemu,2.0114
ets1,bioemu,1.9905
ets1,bioemu,1.7087
ets1,bioemu,1.9504
ets1,bioemu,2.0451
ets1,bioemu,1.7296
ets1,bioemu,1.8933
ets1,bioemu,2.0128
ets1,bioemu,1.8408
ets1,bioemu,1.6462
ets1,bioemu,2.0855
ets1,bioemu,2.3138
ets1,bioemu,1.8707
ets1,bioemu,2.2443
ets1,bioemu,1.6566
ets1,bioemu,1.6685
ets1,bioemu,1.7331
ets1,bioemu,1.7583
ets1,bioemu,2.1118
ets1,bioemu,1.8787
ets1,bioemu,1.8128
ets1,bioemu,1.7562
ets1,bioemu,1.5955
ets1,bioemu,1.6572
ets1,bioemu,2.5205
ets1,bioemu,1.4781
ets1,bioemu,1.8633
ets1,bioemu,1.9683
ets1,bioemu,1.5805
ets1,bioemu,1.6147
ets1,bioemu,2.1751
ets1,bioemu,1.3596
ets1,bioemu,1.6305
ets1,bioemu,1.3786
ets1,bioemu,1.5512
ets1,bioemu,3.6779
ets1,bioemu,1.4643
ets1,bioemu,2.0747
ets1,bioemu,1.5903
ets1,bioemu,2.0183
ets1,bioemu,2.6545
ets1,bioemu,1.4299
ets1,bioemu,1.7596
ets1,bioemu,1.465
ets1,bioemu,1.6605
ets1,bioemu,1.6725
ets1,bioemu,1.6378
ets1,bioemu,1.2854
ets1,bioemu,1.5629
ets1,bioemu,1.556
ets1,bioemu,1.6275
ets1,bioemu,1.458
ets1,bioemu,2.0555
ets1,bioemu,1.675
ets1,bioemu,1.7113
ets1,bioemu,1.4244
ets1,bioemu,2.3104
ets1,bioemu,1.9493
ets1,bioemu,1.3227
ets1,bioemu,1.6555
ets1,bioemu,1.3271
ets1,bioemu,1.7249
ets1,bioemu,1.76
ets1,bioemu,1.372
ets1,bioemu,1.8849
ets1,bioemu,1.4099
ets1,bioemu,1.5839
ets1,bioemu,1.3979
ets1,bioemu,2.0853
ets1,bioemu,1.5719
ets1,bioemu,2.2229
ets1,bioemu,1.4467
ets1,bioemu,1.6992
ets1,bioemu,1.7461
ets1,bioemu,1.5496
ets1,bioemu,1.6501
ets1,bioemu,1.4559
ets1,bioemu,1.9466
ets1,bioemu,1.7163
ets1,bioemu,1.8522
ets1,bioemu,1.8472
ets1,bioemu,1.3076
ets1,bioemu,1.8081
ets1,bioemu,1.8334
ets1,bioemu,1.322
ets1,bioemu,1.528
ets1,bioemu,1.8728
ets1,bioemu,1.7452
ets1,bioemu,1.6206
ets1,bioemu,1.873
ets1,bioemu,1.6795
ets1,bioemu,1.3571
ets1,bioemu,1.5733
ets1,bioemu,1.6901
ets1,bioemu,1.8012
ets1,bioemu,1.3752
ets1,bioemu,1.2549
ets1,bioemu,1.8416
ets1,bioemu,1.5641
ets1,bioemu,1.6401
ets1,bioemu,1.3152
ets1,bioemu,1.4988
ets1,bioemu,2.3237
ets1,bioemu,1.3885
ets1,bioemu,1.7436
ets1,bioemu,1.7945
ets1,bioemu,1.7387
ets1,bioemu,1.5498
ets1,bioemu,1.881
ets1,bioemu,1.3237
ets1,bioemu,1.3361
ets1,bioemu,1.4406
ets1,bioemu,1.0738
ets1,bioemu,3.5364
ets1,bioemu,1.306
ets1,bioemu,1.7871
ets1,bioemu,1.3695
ets1,bioemu,1.7517
ets1,bioemu,2.2494
ets1,bioemu,1.4125
ets1,bioemu,1.6032
ets1,bioemu,1.3354
ets1,bioemu,1.9334
ets1,bioemu,1.6798
ets1,bioemu,1.1595
ets1,bioemu,1.777
ets1,bioemu,1.2924
ets1,bioemu,1.2832
ets1,bioemu,1.1949
ets1,bioemu,1.5579
ets1,bioemu,1.6033
ets1,bioemu,1.229
ets1,bioemu,1.731
ets1,bioemu,1.5511
ets1,bioemu,1.5867
ets1,bioemu,1.9958
ets1,bioemu,1.6894
ets1,bioemu,1.1514
ets1,bioemu,1.2996
ets1,bioemu,1.3702
ets1,bioemu,1.3002
ets1,bioemu,1.4371
ets1,bioemu,0.9284
ets1,bioemu,1.6503
ets1,bioemu,1.8218
ets1,bioemu,1.6258
ets1,bioemu,1.6933
ets1,bioemu,1.162
ets1,bioemu,1.7582
ets1,bioemu,1.4412
ets1,bioemu,1.4475
ets1,bioemu,1.2912
ets1,bioemu,1.4611
ets1,bioemu,1.332
ets1,bioemu,1.2037
ets1,bioemu,2.2864
ets1,bioemu,1.3959
ets1,bioemu,1.4853
ets1,bioemu,1.7882
ets1,bioemu,1.4546
ets1,bioemu,1.4723
ets1,bioemu,1.5422
ets1,bioemu,1.4938
ets1,bioemu,1.4145
ets1,bioemu,1.4038
ets1,bioemu,1.5366
ets1,bioemu,1.3631
ets1,bioemu,1.5563
ets1,bioemu,1.8636
ets1,bioemu,1.4695
ets1,bioemu,1.983
ets1,bioemu,1.014
ets1,bioemu,1.3143
ets1,bioemu,1.3755
ets1,bioemu,1.4141
ets1,bioemu,1.5063
ets1,bioemu,1.4802
ets1,bioemu,1.2827
ets1,bioemu,1.3803
ets1,bioemu,1.2659
ets1,bioemu,2.2305
ets1,bioemu,2.3293
ets1,bioemu,2.4474
ets1,bioemu,2.7005
ets1,bioemu,2.6396
ets1,bioemu,2.608
ets1,bioemu,2.3461
ets1,bioemu,2.3508
ets1,bioemu,2.7425
ets1,bioemu,2.0534
ets1,bioemu,3.9353
ets1,bioemu,2.5596
ets1,bioemu,2.7622
ets1,bioemu,2.5416
ets1,bioemu,2.696
ets1,bioemu,3.3572
ets1,bioemu,2.4786
ets1,bioemu,2.5032
ets1,bioemu,2.2538
ets1,bioemu,2.541
ets1,bioemu,2.5435
ets1,bioemu,2.6521
ets1,bioemu,2.9472
ets1,bioemu,2.6776
ets1,bioemu,2.5972
ets1,bioemu,2.6978
ets1,bioemu,2.5415
ets1,bioemu,2.9037
ets1,bioemu,2.0527
ets1,bioemu,2.4177
ets1,bioemu,2.4291
ets1,bioemu,2.4997
ets1,bioemu,3.0055
ets1,bioemu,2.6944
ets1,bioemu,2.3425
ets1,bioemu,2.7409
ets1,bioemu,2.6989
ets1,bioemu,2.733
ets1,bioemu,2.4709
ets1,bioemu,2.2915
ets1,bioemu,2.6525
ets1,bioemu,2.377
ets1,bioemu,2.7431
ets1,bioemu,2.4687
ets1,bioemu,2.2238
ets1,bioemu,2.3392
ets1,bioemu,2.1091
ets1,bioemu,2.2644
ets1,bioemu,2.2242
ets1,bioemu,2.2725
ets1,bioemu,2.3599
ets1,bioemu,2.353
ets1,bioemu,2.9506
ets1,bioemu,2.2784
ets1,bioemu,2.3287
ets1,bioemu,2.6321
ets1,bioemu,2.4327
ets1,bioemu,2.2829
ets1,bioemu,2.5197
ets1,bioemu,2.5381
ets1,bioemu,2.3891
ets1,bioemu,2.4872
